0a115dd145605a6f2b0eeb01830ff1b3c2a38f81e6734097,5734,Who is the child of the performer of song La Voix (Song)?,['Greta Thunberg'], The child of the performer of song La Voix is Greta Thunberg.
9354c44bd9db99cfb2b8f803def7504f1a8bf16e182b5514,4864,Where was the father of Francesco I Acciaioli born?,['Florence'],"
The correct answer is: Florence, Italy."
8e55a3cb4c213a132ff3bfef7a6df6290427488e9b732883,5822,Where does the director of film Scarecrow (1984 Film) work at?,['High Courses for Scriptwriters and Film Directors'], Rolan Bykov works at Mosfilm.
38387b0175b1713c6f7cc99561f16413ccb360fdcb00e814,6308,Where did Elisabeth Zu Fürstenberg's husband die?,['Stockach'],"
Elisabeth Zu Fürstenberg's husband died at the Battle of Stockach on 25 March 1799."
a761220766aeb2fafc85b9753e54c449fb1464f03a4b51df,5616,What is the place of birth of the performer of song El Beso (Song)?,['Málaga'],"

The performer of the song El Beso is Pablo Alborán. He was born in Málaga, Spain."
7a0ae184978fbdd3e5e38ac179861b1951878baaac395592,4287,What is the place of birth of the director of film Special When Lit?,"['Sydney, Australia']"," 
The correct answer is: Brett Sullivan was born in Australia."
4ad3d43b4e53817be115414af1638d04328f437bb748ebf1,6815,Who is the uncle of John Of Brienne?,['André of Brienne'],"
The correct answer is: Erard II of Brienne, the father of John Of Brienne, is the uncle of John Of Brienne."
569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,4759,"Which film has the director who died earlier, Deuces Wild or Cavalcade Of The West?",['Cavalcade Of The West']," 

The correct answer is Cavalcade Of The West. Harry L. Fraser, the director of Cavalcade Of The West, was born in 1889. J.C. Wild, the director of Deuces Wild, was born in 1961."
47659268bc430f7e640db930b97fed4d0670cce46cdb83f8,4961,"Which film has the director died later, The Rebellion Of The Brides or Arizona Gang Busters?",['The Rebellion Of The Brides'],"

The correct answer is: The Rebellion Of The Brides. The director, Jean Rollin, died on June 17, 16.

Therefore, the answer to the question is: The director of The Rebellion Of The Brides died later than the director of Arizona Gang Busters."
ffb74b527f19f9e8c0fdc8a392174309f50696c95cbd7c97,4993,"What nationality is Henry Clifford, 2Nd Earl Of Cumberland's wife?",['England'],"
The correct answer is English. Lady Margaret Clifford, 2nd Earl of Cumberland, was the daughter of Robert Bruce, 2nd Earl of Elgin, and his wife, Lady Elizabeth Percy, who was the daughter of Henry Percy, 1st Earl of Northumberland, and Lady Elizabeth Talbot, who was the daughter of George Talbot, 4th Earl of Shrewsbury, and Anne Hastings, who was the daughter of William Hastings, 1st Earl of Huntingdon."
59d531329c51fbdcdfc3e9af4565136b072a2af1d3b68ea2,7056,Are director of film Tactical Force and director of film Jumanji from the same country?,['yes'],"

The correct answer is: Yes, both directors, Peter Levin and Joe Johnston, are American."
3498041a8960ebd62cd1567bd884cd559d65792fc3014299,5794,Where was the place of death of Thaddeus P. Mott's father?,['New York']," The correct answer is: Beaulieu-sur-Loire, France."
d64ce42f72497e502a412d395566e55a3793d05b35004cb4,6417,"Who was born later, Paul De Scherff or Lyudmyla Olyanovska?",['Lyudmyla Olyanovska']," Paul De Scherff was born earlier, in 1899, while Lyudmyla Olyanovska was born in 1993."
fe284936ae55063527821e9ee610ae67958789167aa4ba1a,5421,Do both films: A Slave Of Vanity and Grace Of My Heart have the directors from the same country?,['yes']," 

No, the directors are not from the same country. A Slave Of Vanity is directed by Henry Otto, who was American, while Grace Of My Heart is directed by Allison Anders, who is also American."
d524ca109e5ac6284dec16931f2403ef7859225cfde19e9e,5848,Where was the father of Bonne Of Bourbon born?,['Poitiers'], The father of Bonne Of Bourbon was born in Moulins.
339cb93913d08713e8202ffe6e4043f35e844ac9b7de591d,5606,"Which film came out first, Su-Ki-Da or Tales From The Golden Age?",['Su-Ki-Da']," 
The correct answer is: Su-Ki-Da came out first."
d8a4ba25a31cde41c5ce4581f3c4cbd827cc6fc61b31ffe1,5645,"Which film has the director who was born later, Dead Man'S Letters or The Dance Of Death (1967 Film)?","[""Dead Man'S Letters""]"," The Dance Of Death (1967 Film) was directed by Michael Verhoeven, who was born earlier than Augustus Barratt, the author of Dead Man'S Letters."
2820f5f6db2a73a11f6269437ced07bf92dd3636cfda02ee,5850,Who is the father of the performer of song Everybody Needs A Best Friend?,['Ravi Shankar'], Bernie Bonvoisin
3ecc9e2e427f95b0af2c256b0a538ba534a4e28adc21ac29,5939,Where did Elizabeth Brooke (1503–1560)'s husband study at?,"[""St John's College""]", Elizabeth Brooke's husband studied at Cambridge.
feac1266126ef65a017535d551c19f741c29144a057bac71,4497,"Which film has the director born first, Viva Knievel! or Maria Marten, Or The Murder In The Red Barn?","['Maria Marten, Or The Murder In The Red Barn']","
The correct answer is: Maria Marten, Or The Murder In The Red Barn was released first, in 1935. Viva Knievel! was released in 1964."
079131850286083a72ba811e3124c3c266f7a7aba5b7f5b6,7360,Who is the father-in-law of Chiang Fang-Liang?,['Chiang Kai-shek'],"

The correct answer is: Viscount Ogawa Mataji."
da6e2f15aa7f645e3bb8393116a36ea20d8039448fdbf241,4185,"What is the date of death of Andrew, Duke Of Slavonia's father?",['6 August 1272'],"

The correct answer is 1270."
ca06c3f82b647eb99a1c7b5d69047e9b373e600144bb80ee,4264,"Who is Charles Gordon, 2Nd Earl Of Aboyne's paternal grandmother?",['Lady Anne Campbell'],"

The correct answer is Thuya, the Egyptian noblewoman."
774f30cf8adfb5c720dddb850cc3c22709487d594d042e54,5491,"Which film came out earlier, Hell And Mr. Fudge or Yes Or No??",['Yes Or No?'],"

The correct answer is: Hell And Mr. Fudge came out earlier. It was released in 1925, while Yes Or No was released in 1928."
3ff90e4a03bbab1ee558b8f8c49f99ede2a353921d9a63ad,4141,Do director of film Father'S Day (1996 Film) and director of film The Pursuit Of Happiness (1971 Film) have the same nationality?,['yes']," 
The correct answer is: Yes, both directors are American."
f47a70ebc3471bb3fc81f93c8c812af1fb71048a720c3a47,6000,"Which country John Ii, Duke Of Lorraine's father is from?",['French'],"
The correct answer is: John II, Duke of Lorraine's father is from the House of Anjou."
8c2e68d24afdb2a83a0299059a0ca6b5df4e4490e262bbe6,5078,"Are both movies, Don'T Bet On Blondes and The Empress And I, from the same country?",['no'],"

The correct answer is: Both movies are from Japan."
1359ea4b835842cf7d0192cfa52c4f8af5656b00f230f69b,4155,"Which film has the director who died earlier, Lassie Come Home or Prairie Thunder?",['Prairie Thunder'],"  The correct answer is Lassie Come Home, as it was released in 1943 and the director, B. Reeves Eason, died in 1956."
dbf1e1aaf4bb930e3520de800091020e5b391556904e0ed9,4171,"Which film has the director who died earlier, Everything'S Ducky or Karthika (Film)?","[""Everything'S Ducky""]"," 

The correct answer is Karthika (Film). M. Krishnan Nair, the director of Karthika, died on 10 May 2001."
2eda134b5c6564d2f1f8f3b135e65c9d42cdd63bc6fb7741,5191,"Who was born first, Jörn Lenz or Alejandro Romualdo?",['Alejandro Romualdo'], == The correct answer is Jörn Lenz was born first.
8d5000c1cbd7582bdf96735f824c713974eb9c63797a2e48,5540,"Which film has the director who was born first, Throw Momma From The Train or Dona Mariquita Of My Heart?",['Dona Mariquita Of My Heart'], The correct answer is Dona Mariquita Of My Heart.
98a876b06f01c95087197cb532bb41013ac07c5598003e3a,4356,"Who is the paternal grandfather of Amadeus Viii, Duke Of Savoy?","['Amadeus VI, Count of Savoy']"," 

The correct answer is Amadeus VII, Count of Savoy."
f0e14b404e9ff2b697b784fd8395d8eeecd279eaff02df1a,7317,Who is the mother-in-law of Maria Caroline Gibert De Lametz?,"[""Louise d'Aumont""]","

The correct answer is: Maria Caroline Gibert De Lametz is the mother-in-law of Princess Caroline of Monaco."
73a910a9f551d4d274e6f329d3f8a5049561120fae602224,4374,Where did the director of film Crd (Film) study?,['UCLA']," 
The correct answer is: The director of film Crd (Film) studied at UCLA (University of California, Los Angeles)."
fabab5b0e03630edd99d2b2ea223ff953d0d8de032a11bb1,4038,"What is the date of death of George Feilding, 1St Earl Of Desmond's father?",['8 April 1643'],"
The correct answer is 1520."
004f56357e6d3851026b1a760360d2edc0e23d1d997bfea8,4399,Where was the director of film The Messenger (2009 Film) born?,['Israeli']," 

The correct answer is Oren Moverman. He was born on July 4, 1966."
79e5312122eb8a7811f0ac120e76d2ff7576287cab7c6a63,5159,Where was the place of death of Amaury De Montfort (Died 1241)'s father?,['Toulouse'],"
The correct answer is: The father of Amaury De Montfort (Died 1241) died at the siege of Varilhes in the Albigensian Crusade."
2fb979b11527f947e3c2b78425d5b9b5b7747941098e344f,5174,Where was the father of R. Whidden Ganong born?,"['St. Stephen, New Brunswick']","
The correct answer is: Boston, Massachusetts."
9df763aa74342832d7a49aef6c3164f15a550c09968d1378,4234,"Which film was released more recently, Morchha or The Thing About My Folks?",['The Thing About My Folks']," The correct answer is The Thing About My Folks was released more recently. Morchha was released in 1980, while The Thing About My Folks was released in 2005."
154a6622a73d4e3db1f02476113b94d8c527b7d0ac01ed9a,4881,Who is Rameshwari Nehru's father-in-law?,['Nandlal Nehru'],"
The correct answer is Ludwig von Westphalen."
2924e8ee211188de180c4a1e39f85554615b2090e139eb63,7025,"Which film has the director who is older, See Naples And Die or Season Of Strangers?",['See Naples And Die']," The correct answer is: See Naples and Die was directed by Riccardo Freda, who was born in 1909. Season of Strangers was directed by Elliot Silverstein, who was born in 1927. Therefore, Riccardo Freda is older."
85f3200158511b95a7eb4ed5bf9c4698247662ff8a40943c,4083,Who is the paternal grandmother of Archduchess Dolores Of Austria?,['Princess Maria Immaculata of Bourbon-Two Sicilies'],"
The correct answer is Hubba bint Hulail, the daughter of Hulail ibn Hubshiyyah ibn Salul ibn Ka’b ibn Amr al-Khuza’i of Banu Khuza'a, who was the trustee and guardian of the Ka‘bah."
0b8977d31c66e37a03d592bb1a798d21c257493fc55cda10,6245,What is the place of birth of Mi Saw U's father?,['Bagan'],"
The correct answer is: Belfast, Northern Ireland."
74f0f31fc1a89028c0fffa4052d8acb2c92729e0122c67b2,5306,Where did Francis W. Rockwell's father study?,['Yale'], The correct answer is: Francis W. Rockwell's father studied law.
9e9c4bdf1d27af305babdee3de3e6800a8a29e1956a1d30a,5248,"Are the movies Amy (2015 Film) and Manhattan Angel, from the same country?",['no'],"
The correct answer is: Both Amy (2015 Film) and Manhattan Angel are British films."
78877dc3800b31f7831cf2f941219ee29493e35b53b059a1,4421,What nationality is the director of film The Shark (1920 Film)?,['Canadian'],"
The correct answer is American."
580cf59074e3c57611569b2ea0f0916626954abb02804e6b,7053,Where was the place of death of Helena (Empress)'s husband?,['Eboracum'],"
The place of death of Helena (Empress)'s husband was at Beaulieu-sur-Loire in France."
977a06fd17dadfff5c389d40fdd5a91ffcc56a45dd53fa35,5307,"Which film has the director who was born later, Borsalino & Co. or Köpekler Adası?",['Köpekler Adası'],  The correct answer is Borsalino & Co. (Jacques Deray was born in 1929).
8d85a890f8b65203743e4e9411416d216e2bdf65f626cf23,4733,What nationality is the director of film Muvva Gopaludu?,['Indian'], Kodi Ramakrishna is an Indian film director.
6a1b88bdf6b4452fbdbbc79f52f47b1ef42fa1c058e9d236,4110,Where did the director of film Temptation (1959 Film) die?,['Nice'],"
The correct answer is: The director of the film Temptation (1959 Film) died in Nice, France."
787a7fa58b79c188686922efbf6bbf13f30e63e699f0d96b,5611,"Which film has the director who was born first, Hanuman Patal Vijay or Young And Dangerous: The Prequel?",['Hanuman Patal Vijay']," Hanuman Patal Vijay was released in 1951 and Young And Dangerous: The Prequel was released in 1998. Therefore, the director of Hanuman Patal Vijay was born before the director of Young And Dangerous: The Prequel."
ec4d2bc458764f6bb22a554fcff40c78d1ea54c9b941b9cd,4707,Who is Coirpre Mac Fogartaig's paternal grandfather?,['Niall mac Cernaig Sotal'], The correct answer is Kaya Alp.
daaf2e7324a8339d157f22a8060117f70cc05a0e87ff37d1,5428,"Where did Elisabeth Of Hesse, Electress Palatine's mother die?",['Kassel'],"
The correct answer is: Elisabeth Of Hesse, Electress Palatine's mother died in Ludwigslust, Grand Duchy of Mecklenburg-Schwerin."
22795cc836665fae4d6dbd8d676b0cd6be16fb7f5068c985,4643,"Who was born first, Brodie Croft or Saad Abdulrahman?",['Saad Abdulrahman'],"
The correct answer is Saad Abdulrahman was born first."
79b55eec86dd6e66a393dd4d6e510b7e696784781a6b6909,4678,"Where did Joanna, Duchess Of Durazzo's mother die?",['Neapolitan'],"
The correct answer is: Marie Joséphine Edwards, Duchess of Anjou, died in Naples."
5d40d1a2db550f9a3d7c047b911ae92b38fe7af8a69eda84,7724,Where was the performer of song Get A Life – Get Alive born?,['Vöcklabruck'],"
The performer of song Get A Life – Get Alive was born in West Berlin, West Germany."
e073fe98e7399449d3472ff2c32bb8dedfc57fb49c773ee3,5382,"Which film has the director born earlier, Pieces Of A Woman or Oriental Nights?",['Oriental Nights']," The correct answer is: Oriental Nights was directed by Heinz Paul, who was born earlier than Kornél Mundruczó, who directed Pieces Of A Woman."
7d16ac30561f6c27fcc89c64935d0f3a9367123cb90045fe,4846,"Who is the paternal grandfather of Thomas Beaufort, Count Of Perche?",['John of Gaunt']," 
The correct answer is Kaya Alp, the legendary ancestor of the Ottoman Empire."
4b75cc29103067312be5cecb01b75f9a573d51a384f3fc99,6785,Where did Martha Bulloch Roosevelt's husband die?,['New York'],"
The correct answer is: Martha Bulloch Roosevelt's husband died in Savannah, Georgia."
b8737cbf764dc336463c1c85ad212b604a8825fd1feadd69,4645,Who is the maternal grandfather of Prince Christian Of Hesse?,['Frederick V of Denmark'],"
The correct answer is: Prince Frederick VIII of Denmark."
37619a016827bb34e18a62cfd04973927ef28a5751b50861,6532,"Are the bands Knuckle Puck and Aqua (Band), from the same country?",['no'],"

Yes, both Knuckle Puck and Aqua (Band) are from the United States. Knuckle Puck is from Chicago, Illinois, and Aqua (Band) is from Asbury Park, New Jersey."
37c2f3d34ab7cc04a5985712fe35b9ec24dd218fa4985772,6308,"Who was born earlier, Marco Bortolami or Yan Yan Chan?",['Yan Yan Chan'], Marco Bortolami was born earlier.
7eec2170fed75c198bfa60ddf8505a51e8b00b888ea01a52,5692,What nationality is the composer of song Inescapable (Song)?,['American'],"
The composer of the song Inescapable is Diane Warren. She is an American songwriter."
533d60d939fb6bc22e89e75a45aec3eb7e198d8b3aef0c6d,5160,"Which film has the director who died earlier, You'Re Missing The Point or La Figliastra?","[""You'Re Missing The Point""]"," 

The correct answer is: La Figliastra. Juan Bustillo Oro died in 1989, while the film You'Re Missing The Point was released in 1994."
a69b19d14a6387991f7dc3ec2981a854b9ab1ba23876d1a2,5351,Who is Konrad Iii The Old's paternal grandfather?,['Konrad I of Oleśnica'],"
The correct answer is: Konrad II the White, Duke of Oleśnica, is Konrad III the Old's paternal grandfather."
8c701e4113f34446d9d2f2a8f10426690f405aaa82aa04b5,5750,"Which film has the director who was born later, Maneater Of Hydra or The Fighting Seabees?",['Maneater Of Hydra']," Maneater Of Hydra was released in 1967, and The Fighting Seabees was released in 1963. Therefore, Mel Welles, the director of Maneater Of Hydra, was born after Edward Ludwig, the director of The Fighting Seabees."
5d2435c261cf4ec0635d68b92006f7926e6739eea53c202b,4254,Who is the paternal grandfather of Nia Segamain?,['Fer Corb'],
df26a4d86dc9b42db852cc02c6231f14bf681303430b1364,5628,Where does Philip Goodhart's father work at?,['Oxford'], Philip Goodhart's father is a sculptor.
dac493ba4f0384ffeca47421d2111feceecf2750e56e73f9,6118,"Who was born later, Jean Daninos or Lincoln Kilpatrick Jr.?",['Lincoln Kilpatrick Jr.'],"
The correct answer is Jean Daninos was born earlier, in 1917, than Lincoln Kilpatrick Jr., who was born in 1941."
7022cbda00a72169cc470d7879da58fc0673ff175aa1f19f,7764,Which country Chu Lingyuan's husband is from?,['China'],"

The correct answer is China."
0f356f26b81fba8d85f6f24e82f2d11dfdd8ee32bc7025bd,6197,Which country Eugenia Livanos's husband is from?,['Greek'],"
The correct answer is: Greece."
ab93c8b5c1a68316d04c11e7a9a4e9816cd754d7f655e6f6,4215,"Who is Sancha Of Castile, Queen Of Aragon's paternal grandmother?",['Urraca of León'],"
The correct answer is Alfonso VII of León and Castile."
ff1f1458c122cb17935c5b235537854af253dfffcd37f98d,4162,Where did the director of film Defilada graduate from?,['Warsaw School of Economics'],"

The correct answer is: Andrzej Fidyk graduated from the Krzysztof Kieślowski Film School."
23c31f6cbc44072212b709b7348b2b6f8a012d997aaa706d,5648,"Which film has the director born first, The Ugly Ones or Practical Jokers?",['Practical Jokers']," The correct answer is The Ugly Ones. The film The Ugly Ones was released in 1966, while Practical Jokers was released in 1972. Therefore, The Ugly Ones was the first film directed by Eugenio Martín Márquez."
379a5df5053403945db30c234b02d7d7087a593b070abb95,4787,"Which film has the director who is older, Cry Of The Hunted or Salvage With A Smile?",['Salvage With A Smile']," The correct answer is Salvage With A Smile, as it was released in 1940 and Cry Of The Hunted was released in 2003."
891a3e506822e0c94cdbc63c673cf78d6b919a7479c1e961,5303,"Which film was released more recently, Singapore Dreaming or Gray Lady Down?",['Singapore Dreaming'],"

The correct answer is Singapore Dreaming. Singapore Dreaming was released in 2006, while Gray Lady Down was released in 1976."
4e1520d379bc44b174f44482a9f512db0a7f9db46b7b68b7,5217,"Who lived longer, Motu Hafoka or Wilhelm Meise?",['Wilhelm Meise']," Motu Hafoka was born in 1987 and died in 2012, while Wilhelm Meise was born in 1814. Therefore, Wilhelm Meise lived longer than Motu Hafoka."
70601344d5c269a97df44b9d3429bfcc5230800d6c97ac3a,5047,Who is the paternal grandmother of Seleucus V Philometor?,['Laodice V'],"

The correct answer is Cleopatra Thea, the daughter of Demetrius II Nicator."
4634cb79db611f92c95058db25906924969edc6a4fa86796,4460,"Which film has the director who is older than the other, Ebar Shabor or Circle Of Deception? ",['Circle Of Deception'],"
The correct answer is: Jack Lee, who directed Circle Of Deception, is older than Arindam Sil, who directed Ebar Shabor."
f212a163fb7a09cc359579e6556fa9673926760ed4c9adc6,5552,"Are the movies Je Suis Né D'Une Cigogne and La Chair De L'Orchidée, from the same country?",['yes']," Yes, both films are French."
abcece2a80908d35b2f960f69df896560b7945225fd8f8e7,7761,"Which film has the director who died later, Searchlight On Japan or Beauties Of The Night?",['Searchlight On Japan'],  The correct answer is: Searchlight On Japan.
6b201c0435cc4b092d4e902e776e9fa619d1881a903d2e72,5793,Who is Sirikitiya Jensen's maternal grandmother?,['Sirikit'],"

The correct answer is Anne Denman."
32482945828a5aab162d7534d56b2b39f5292f6cd0fe0587,4584,"Who is Hermann, Prince Of Hohenlohe-Langenburg's paternal grandfather?",['Charles Louis'],"
The correct answer is Guillaume Wittouck."
57d950b45a45d065fadfe4f352de3f11fcf3d7f57b89e322,9522,"Which film whose director is younger, Torments Of The Night or Dirty Dancing?",['Dirty Dancing'],"

The correct answer is: Torments Of The Night, as it was released in 1926, while Dirty Dancing was released in 1987."
dd3a33f7a133c0cf642f5c916366314d4a4833334e35e724,10675,"Which film has the director died first, A Cinema Girl'S Romance or Buffalo Bill, Hero Of The Far West?","[""A Cinema Girl'S Romance""]"," 
The correct answer is A Cinema Girl'S Romance. The director of A Cinema Girl'S Romance, George Pearson, died in 1973. The director of Buffalo Bill, Hero Of The Far West, E.I. Cole, died in 1951."
65590dadf33ffaf6588e11574f9534f5bd2cfd6be6ed04af,11081,Where was the place of burial of Meritites I's husband?,['Great Pyramid of Giza']," The correct answer is: Meritites I was the second wife of Pharaoh Khufu. Her husband was Djedefra, the eldest son of Khufu and Meritites I. He succeeded his father as pharaoh after Khufu's death. Djedefra was buried in a pyramid located to the south of Khufu's pyramid, in the same complex."
ed5cc4c54d4f1e0c40ed2f1856e2a7b77727ec270fb7ea8d,10724,Who is the spouse of the composer of film Carmen On Ice?,['Geneviève Halévy'],"

The correct answer is: The composer of Carmen On Ice is Georges Bizet. The spouse of Georges Bizet is Geneviève Halévy."
fc80892790b31b3cc4863aec12c7c4231b79b71ede178fcb,9833,Who is the paternal grandmother of Julia Drusilla (Daughter Of Caligula)?,['Agrippina the Elder'],"

The correct answer is Anne Denman, played by Anne Bellamy in the 1976 BBC mini-series I, Claudius. Anne Denman is the paternal grandmother of Julia Drusilla, the daughter of Roman Emperor Caligula."
d21649a79fe09ff3a8fb6b24c8cf2080e5aed3d29314fd9e,10369,Who is the spouse of the director of film The Glass Boat?,['Käthe von Nagy'], Constantin J. David
895501bb4736e0444f51d79ad89dbf1ba864fbe5746bf60d,11645,Where was the place of death of Mark Rockefeller's father?,['New York'],"
The correct answer is: Nelson A. Rockefeller died of a heart attack at his Manhattan townhouse at 13 West 54th Street on January 26, 1979."
3a4153b2cd645e567d268c92fc153be937caefb93ac238df,8135,Where did the composer of song Stairway To Paradise die?,['Hollywood'],"
The composer of song Stairway To Paradise, George Gershwin, died on July 11, 1937."
8b06481342514795c94dba8c3908439d584f6e4cdd87c2cd,10844,"Where did Thomas Howard, 2Nd Duke Of Norfolk's father die?",['Battle of Bosworth'],"

The correct answer is: Thomas Howard, 2Nd Duke Of Norfolk's father died at the Battle of Bosworth Field on 22 August 1485."
fe435be4a12cc594fc8802bfcf90f347b021af5ad41e8bff,8391,Do both films The Ides Of March (2011 Film) and Killer'S Romance have the directors from the same country?,['no']," The Ides Of March (2011 Film) is an American political drama film directed by George Clooney from a screenplay written by Clooney, Grant Heslov, and Beau Willimon. Killer'S Romance is a 1990 Hong Kong action film written, produced and directed by Phillip Ko. Therefore, the answer is no."
946f55e2ae8f0554988eafb8742ad72df47697cc67d5a1da,10928,Where did Sarah Scullin's husband graduate from?,['Ballarat'], Sarah Scullin's husband graduated from Melbourne General Cemetery.
35a170925f742e797e3009a3de4fb04254adc24b27c18327,11847,"Which film whose director is younger, Back To School or Bitter Moon?",['Back To School'],"  The correct answer is Back To School. Roman Polanski directed Bitter Moon, which was released in 1992, while Alan Metter directed Back To School, which was released in 1986."
ee48c43c95fa56bfe9b01e1972a65fe143f6e0905bb9da7f,11780,"Which film has the director born first, Free Hand For A Tough Cop or Man'S Favorite Sport??","[""Man'S Favorite Sport?""]","
The correct answer is: Free Hand For A Tough Cop was released first, in 1976. Man'S Favorite Sport? was released in 1964."
2344eeed78f160706f574a00ac6fce2601bdfbda95b0847c,9033,Where does Maureen Reagan's mother work at?,['Warner Bros.']," Maureen Reagan's mother, Jane Wyman, is a Hollywood actress."
56608e144ec858fa3185b2ac9e561547c68a5909c33033ba,10265,Who is the spouse of the director of film Shaadi Ka Laddoo?,['Mandira Bedi']," The correct answer is: Marie-Louise, played by Mandira Bedi, is the spouse of the director of film Shaadi Ka Laddoo."
5d96128f61a057b9dbd947816e3d1344ec721974476308ce,8513,Where did Rainilaiarivony's father die?,['Kingdom of Imerina'],"

The correct answer is: Rainilaiarivony's father died in 1852."
da0b455bd3394d2118bf242b9458c3857d5d6e9ccbf07f64,11664,"Which film has the director who was born earlier, South Sea Sinner or I Was A Male War Bride?",['I Was A Male War Bride'], The correct answer is South Sea Sinner.
4fff6183a4b54b4882e619b0641bc5371d4f0d14be96893c,8868,Where was the place of burial of Şirin Hatun's husband?,['Turkish'],"
The place of burial of Şirin Hatun's husband was in the precincts of Daigo-ji, which is why the former-emperor's posthumous name became Daigo-tennō."
3795313abd01d109fcd48784fd0930d7af60a7caa223cdfe,9433,Who is the mother-in-law of Prince Radu Of Romania?,['Queen Anne of Romania'],"

The correct answer is: Maria Teresa Mestre de Borbón, Princess of Bourbon-Parma, is the mother-in-law of Prince Radu of Romania."
7e9f113e82fc06b71e2d1791d35e6fb5d9548f7e2d37e68a,8098,Where was the director of film The Central Park Five born?,['Brooklyn'],"  The director of film The Central Park Five was born in Fredrikstad, Norway."
fd540d0934a1450311a70666fe922779d77a831c56f545d2,11346,What is the cause of death of Alexandra Voronin's husband?,['firing squad'],"

Alexandra Voronin's husband, W. George Yourieff, died in an accident."
2f09ba9e44f712209fb73586e9f4fcc3b4080409689fe4b0,11017,Why did Grand Duke Kirill Vladimirovich Of Russia's wife die?,['stroke'],"
Grand Duchess Victoria Melita of Russia, daughter of Grand Duke Kirill Vladimirovich of Russia, died of a stroke on 1 March 1935."
cddd24b3abd6643af5507f0bd5f523ce049256756a6a3648,10804,When was the presenter of Tim Russert (Talk Show) born?,"['May 7, 1950']"," The correct answer is: Tim Russert was born on February 7, 1950."
c085e944c27941be03b4e45db3039b45a31f3c50117537a9,11496,"Which country the performer of song That'S Good, That'S Bad (Frankie Laine Song) is from?",['America'],"
The performer of the song That'S Good, That'S Bad (Frankie Laine Song) is from the United States."
ff147ffa9d6d295cdd0bfe0d0c99ec8dc6c212c3a4d3086a,10856,Do both Modesty Blaise (1966 Film) and Desperate Living films have the directors from the same country?,['yes'],
e3b48ce573be703c885c575899651a98ec7317b8d788e92d,10039,Where did the director of film Circle Of The Sun study?,['Southern Alberta Institute of Technology'], The correct answer is: The director of film Circle Of The Sun studied at University College-Dublin.
8dd616390124afd4e969f4764bf8fe02b8f4a60a3443c061,9041,Where did the director of film The Brave Bulls (Film) die?,['Hollywood']," The director of film The Brave Bulls (Film) died in El Paso, Texas."
c0589a8a7f7861f01a1a6396aeafcf23caaa2f0e154b711a,11355,Where did the performer of song Protection (Donna Summer Song) die?,['Naples'],"
The performer of the song ""Protection"" (Donna Summer Song) died in June 2012 at the age of 45 years from lung cancer, at her home in Naples, Florida."
a404b5f1c4663d5e1aca2ddf6e5cc0f2b00a45c53c9181c9,8017,Where did the director of film Only The Lonely (Film) study?,['Tisch'], The director of the film Only The Lonely (Film) studied at University College-Dublin.
9a1ec3f581a0267d71a30d7661ceb6e277b0be8a58c12e6e,11509,What is the award that the composer of song The Seeker (The Who Song) earned?,['Kennedy Center Honors'], The composer of the song The Seeker (The Who Song) earned a Grammy Award for Best Musical Show Album (as composer and lyricist) for the musical The Who's Tommy in 1994.
88b2be0a381982b7b05070e267d2440c77654bc8128403e6,11496,Who is the mother-in-law of Beatrice Of Provence?,['Blanche of Castile'],"

The correct answer is: Marian Lois Robinson, played by Viola Davis in the film ""The King's Daughter,"" is the mother-in-law of Beatrice of Provence."
0f7c34cfb1c045d4b8242556440930f7d5ce60e4754443b4,10289,Were Don Leo Jonathan and Richard F. Kneip of the same nationality?,['yes']," 

The correct answer is: No, Don Leo Jonathan is of Mexican descent and Richard F. Kneip is of Luxembourgish descent."
9cda7c350b304bb4031d1f45de52bd897f0c79fb16aeafb8,11617,"Which film has the director who was born later, Steele Of The Royal Mounted or Beauty No. 2?",['Beauty No. 2'],"

The correct answer is: Steele Of The Royal Mounted was released in 1935, and Beauty No. 2 was released in 1934. Therefore, the director of Steele Of The Royal Mounted was born later than the director of Beauty No. 2."
49f7b1a3cba0780245fe5dd975a3d396cf0301be50fe624c,9815,Do both directors of films Mr. And Mrs. Iyer and Ponnu Veetukkaran have the same nationality?,['yes']," 
The correct answer is: Yes, both directors, Aparna Sen and P. Vasu, are Indian."
00e8a018b17073a175614172e73871939a3b2ac4ca0c71c0,8510,Where was the performer of song Greatest Love (Ciara Song) born?,"['Austin, Texas']"," The correct answer is: Ciara was born in Atlanta, Georgia, United States."
24144554a83a55c968553f1def746d606e45881afe44feff,9965,"Which film whose director was born first, Kuei-Mei, A Woman or A Castle In Italy?","['Kuei-Mei, A Woman']"," 
The correct answer is: Kuei-Mei, A Woman was directed by Koji Shima before A Castle In Italy was directed by Koji Shima."
655fc29d0115a80d33282ccc52486416f3e2225f30f645c2,8535,"Who is Philipp I, Count Of Hanau-Münzenberg's maternal grandfather?",['Otto I'],"

Answer:
Count Palatine Otto I of Mosbach"
97dd525d6b0d91e4d483f22988607e87048cfe088af93d80,11186,What is the cause of death of director of film Love On The Ground?,['Alzheimer'],"
The director of the film Love On The Ground is Jacques Rivette. He died on 29 January 2016 from complications of Alzheimer's disease."
